"Model","Region","Scenario","Year","Item","Variable","value"
"MAGNET","WLD","SSP5","2010","RIC","YEXO",1.025880777
"IMAGE","BRA","SSP2_noT_CO2","2010","RIC","YEXO",3.83511413574219
"IMAGE","CHN","SSP2_noT_CO2","2010","RIC","YEXO",6.74538330078125
"IMAGE","IND","SSP2_noT_CO2","2010","RIC","YEXO",3.38228393554688
"IMAGE","OAS","SSP2_noT_CO2","2010","RIC","YEXO",3.98197692871094
"IMAGE","OSA","SSP2_noT_CO2","2010","RIC","YEXO",5.01951798275844
"IMAGE","SEA","SSP2_noT_CO2","2010","RIC","YEXO",4.24996430184609
"IMAGE","SSA","SSP2_noT_CO2","2010","RIC","YEXO",1.89804781824069
"IMAGE","USA","SSP2_noT_CO2","2010","RIC","YEXO",7.47634582519531
"IMAGE","WLD","SSP2_noT_CO2","2010","RIC","YEXO",4.34155395507813
"IMAGE","BRA","SSP2_noT_noCO2","2010","RIC","YEXO",3.83127685546875
"IMAGE","CHN","SSP2_noT_noCO2","2010","RIC","YEXO",6.73724914550781
"IMAGE","IND","SSP2_noT_noCO2","2010","RIC","YEXO",3.37581085205078
"IMAGE","OAS","SSP2_noT_noCO2","2010","RIC","YEXO",3.97386810302734
"IMAGE","OSA","SSP2_noT_noCO2","2010","RIC","YEXO",5.01386882193789
"IMAGE","SEA","SSP2_noT_noCO2","2010","RIC","YEXO",4.24392080479432
"IMAGE","SSA","SSP2_noT_noCO2","2010","RIC","YEXO",1.89527332578914
"IMAGE","USA","SSP2_noT_noCO2","2010","RIC","YEXO",7.46659484863281
"IMAGE","WLD","SSP2_noT_noCO2","2010","RIC","YEXO",4.33165313720703
"IMAGE","BRA","SSP2_noTCrops_CO2","2010","RIC","YEXO",3.81255187988281
"IMAGE","CHN","SSP2_noTCrops_CO2","2010","RIC","YEXO",6.69133483886719
"IMAGE","IND","SSP2_noTCrops_CO2","2010","RIC","YEXO",3.35108703613281
"IMAGE","OAS","SSP2_noTCrops_CO2","2010","RIC","YEXO",3.93406799316406
"IMAGE","OSA","SSP2_noTCrops_CO2","2010","RIC","YEXO",5.01829821997476
"IMAGE","SEA","SSP2_noTCrops_CO2","2010","RIC","YEXO",4.19634844700982
"IMAGE","SSA","SSP2_noTCrops_CO2","2010","RIC","YEXO",1.88769795788263
"IMAGE","USA","SSP2_noTCrops_CO2","2010","RIC","YEXO",7.38675170898438
"IMAGE","WLD","SSP2_noTCrops_CO2","2010","RIC","YEXO",4.29972106933594
"IMAGE","BRA","SSP2_T_CO2","2010","RIC","YEXO",3.83511413574219
"IMAGE","CHN","SSP2_T_CO2","2010","RIC","YEXO",6.74538330078125
"IMAGE","IND","SSP2_T_CO2","2010","RIC","YEXO",3.38228393554688
"IMAGE","OAS","SSP2_T_CO2","2010","RIC","YEXO",3.98197692871094
"IMAGE","OSA","SSP2_T_CO2","2010","RIC","YEXO",5.01951798275844
"IMAGE","SEA","SSP2_T_CO2","2010","RIC","YEXO",4.24996430184609
"IMAGE","SSA","SSP2_T_CO2","2010","RIC","YEXO",1.89804781824069
"IMAGE","USA","SSP2_T_CO2","2010","RIC","YEXO",7.47634582519531
"IMAGE","WLD","SSP2_T_CO2","2010","RIC","YEXO",4.34155395507813
"IMAGE","BRA","SSP2_T_noCO2","2010","RIC","YEXO",3.83127685546875
"IMAGE","CHN","SSP2_T_noCO2","2010","RIC","YEXO",6.73724914550781
"IMAGE","IND","SSP2_T_noCO2","2010","RIC","YEXO",3.37581085205078
"IMAGE","OAS","SSP2_T_noCO2","2010","RIC","YEXO",3.97386810302734
"IMAGE","OSA","SSP2_T_noCO2","2010","RIC","YEXO",5.01386882193789
"IMAGE","SEA","SSP2_T_noCO2","2010","RIC","YEXO",4.24392080479432
"IMAGE","SSA","SSP2_T_noCO2","2010","RIC","YEXO",1.89527332578914
"IMAGE","USA","SSP2_T_noCO2","2010","RIC","YEXO",7.46659484863281
"IMAGE","WLD","SSP2_T_noCO2","2010","RIC","YEXO",4.33165313720703
"IMAGE","BRA","SSP2_noT_CO2","2015","RIC","YEXO",4.05461212158203
"IMAGE","CHN","SSP2_noT_CO2","2015","RIC","YEXO",6.91076477050781
"IMAGE","IND","SSP2_noT_CO2","2015","RIC","YEXO",3.652001953125
"IMAGE","OAS","SSP2_noT_CO2","2015","RIC","YEXO",4.29450714111328
"IMAGE","OSA","SSP2_noT_CO2","2015","RIC","YEXO",5.18064455161065
"IMAGE","SEA","SSP2_noT_CO2","2015","RIC","YEXO",4.41207634645291
"IMAGE","SSA","SSP2_noT_CO2","2015","RIC","YEXO",2.03631553774755
"IMAGE","USA","SSP2_noT_CO2","2015","RIC","YEXO",7.68992980957031
"IMAGE","WLD","SSP2_noT_CO2","2015","RIC","YEXO",4.53398284912109
"IMAGE","BRA","SSP2_noT_noCO2","2015","RIC","YEXO",4.03515991210937
"IMAGE","CHN","SSP2_noT_noCO2","2015","RIC","YEXO",6.87341979980469
"IMAGE","IND","SSP2_noT_noCO2","2015","RIC","YEXO",3.62079010009766
"IMAGE","OAS","SSP2_noT_noCO2","2015","RIC","YEXO",4.25243804931641
"IMAGE","OSA","SSP2_noT_noCO2","2015","RIC","YEXO",5.15291549257024
"IMAGE","SEA","SSP2_noT_noCO2","2015","RIC","YEXO",4.38392240300018
"IMAGE","SSA","SSP2_noT_noCO2","2015","RIC","YEXO",2.02214535966278
"IMAGE","USA","SSP2_noT_noCO2","2015","RIC","YEXO",7.64610473632812
"IMAGE","WLD","SSP2_noT_noCO2","2015","RIC","YEXO",4.50062805175781
"IMAGE","BRA","SSP2_noTCrops_CO2","2015","RIC","YEXO",3.99417999267578
"IMAGE","CHN","SSP2_noTCrops_CO2","2015","RIC","YEXO",6.75388427734375
"IMAGE","IND","SSP2_noTCrops_CO2","2015","RIC","YEXO",3.57447998046875
"IMAGE","OAS","SSP2_noTCrops_CO2","2015","RIC","YEXO",4.19634002685547
"IMAGE","OSA","SSP2_noTCrops_CO2","2015","RIC","YEXO",5.16053311060588
"IMAGE","SEA","SSP2_noTCrops_CO2","2015","RIC","YEXO",4.31267363120745
"IMAGE","SSA","SSP2_noTCrops_CO2","2015","RIC","YEXO",2.00087928641382
"IMAGE","USA","SSP2_noTCrops_CO2","2015","RIC","YEXO",7.48577392578125
"IMAGE","WLD","SSP2_noTCrops_CO2","2015","RIC","YEXO",4.43651214599609
"IMAGE","BRA","SSP2_T_CO2","2015","RIC","YEXO",4.05461212158203
"IMAGE","CHN","SSP2_T_CO2","2015","RIC","YEXO",6.91076477050781
"IMAGE","IND","SSP2_T_CO2","2015","RIC","YEXO",3.652001953125
"IMAGE","OAS","SSP2_T_CO2","2015","RIC","YEXO",4.29450714111328
"IMAGE","OSA","SSP2_T_CO2","2015","RIC","YEXO",5.18064455161065
"IMAGE","SEA","SSP2_T_CO2","2015","RIC","YEXO",4.41207634645291
"IMAGE","SSA","SSP2_T_CO2","2015","RIC","YEXO",2.03631553774755
"IMAGE","USA","SSP2_T_CO2","2015","RIC","YEXO",7.68992980957031
"IMAGE","WLD","SSP2_T_CO2","2015","RIC","YEXO",4.53398284912109
"IMAGE","BRA","SSP2_T_noCO2","2015","RIC","YEXO",4.03515991210937
"IMAGE","CHN","SSP2_T_noCO2","2015","RIC","YEXO",6.87341979980469
"IMAGE","IND","SSP2_T_noCO2","2015","RIC","YEXO",3.62079010009766
"IMAGE","OAS","SSP2_T_noCO2","2015","RIC","YEXO",4.25243804931641
"IMAGE","OSA","SSP2_T_noCO2","2015","RIC","YEXO",5.15291549257024
"IMAGE","SEA","SSP2_T_noCO2","2015","RIC","YEXO",4.38392240300018
"IMAGE","SSA","SSP2_T_noCO2","2015","RIC","YEXO",2.02214535966278
"IMAGE","USA","SSP2_T_noCO2","2015","RIC","YEXO",7.64610473632812
"IMAGE","WLD","SSP2_T_noCO2","2015","RIC","YEXO",4.50062805175781
"AIM/CGE","BRA","SSP1","2020","RIC","YEXO",3.5235022790055
"FARM","BRA","SSP1","2020","RIC","YEXO",4.641394726
"IMAGE","BRA","SSP1","2020","RIC","YEXO",4.25752990722656
"IMPACT","BRA","SSP1","2020","RIC","YEXO",1.1648856
"MAGNET","BRA","SSP1","2020","RIC","YEXO",1.147471525
"AIM/CGE","CHN","SSP1","2020","RIC","YEXO",6.01199426408383
"FARM","CHN","SSP1","2020","RIC","YEXO",7.667848242
"IMAGE","CHN","SSP1","2020","RIC","YEXO",6.85504211425781
"IMPACT","CHN","SSP1","2020","RIC","YEXO",0.35902423
"MAGNET","CHN","SSP1","2020","RIC","YEXO",1.028273576
"AIM/CGE","IND","SSP1","2020","RIC","YEXO",3.40450677695872
"FARM","IND","SSP1","2020","RIC","YEXO",3.881750473
"IMAGE","IND","SSP1","2020","RIC","YEXO",3.86752014160156
"IMPACT","IND","SSP1","2020","RIC","YEXO",1.4312329
"MAGNET","IND","SSP1","2020","RIC","YEXO",1.19418212
"AIM/CGE","OAS","SSP1","2020","RIC","YEXO",3.52758039809108
"FARM","OAS","SSP1","2020","RIC","YEXO",4.578144718
"IMAGE","OAS","SSP1","2020","RIC","YEXO",4.54010986328125
"IMPACT","OAS","SSP1","2020","RIC","YEXO",1.4938762
"AIM/CGE","OSA","SSP1","2020","RIC","YEXO",4.55179516894014
"FARM","OSA","SSP1","2020","RIC","YEXO",6.021328547
"IMAGE","OSA","SSP1","2020","RIC","YEXO",5.38026731939647
"IMPACT","OSA","SSP1","2020","RIC","YEXO",1.2976089
"MAGNET","OSA","SSP1","2020","RIC","YEXO",1.090251935
"AIM/CGE","SEA","SSP1","2020","RIC","YEXO",4.03157382604605
"FARM","SEA","SSP1","2020","RIC","YEXO",4.824162162
"IMAGE","SEA","SSP1","2020","RIC","YEXO",4.49261514335398
"IMPACT","SEA","SSP1","2020","RIC","YEXO",0.99567831
"MAGNET","SEA","SSP1","2020","RIC","YEXO",1.086620408
"AIM/CGE","SSA","SSP1","2020","RIC","YEXO",1.7838602730883
"FARM","SSA","SSP1","2020","RIC","YEXO",2.475296744
"IMAGE","SSA","SSP1","2020","RIC","YEXO",2.15862553508179
"IMPACT","SSA","SSP1","2020","RIC","YEXO",2.9393785
"MAGNET","SSA","SSP1","2020","RIC","YEXO",1.183980932
"AIM/CGE","USA","SSP1","2020","RIC","YEXO",7.10443704910365
"FARM","USA","SSP1","2020","RIC","YEXO",8.948204764
"IMAGE","USA","SSP1","2020","RIC","YEXO",7.73231079101563
"IMPACT","USA","SSP1","2020","RIC","YEXO",0.88688457
"MAGNET","USA","SSP1","2020","RIC","YEXO",1.04174814
"AIM/CGE","WLD","SSP1","2020","RIC","YEXO",1.17530581725001
"FARM","WLD","SSP1","2020","RIC","YEXO",4.996502828
"IMAGE","WLD","SSP1","2020","RIC","YEXO",4.6542529296875
"IMPACT","WLD","SSP1","2020","RIC","YEXO",0.58304054
"MAGNET","WLD","SSP1","2020","RIC","YEXO",1.11965671
"AIM/CGE","BRA","SSP2","2020","RIC","YEXO",3.41093088865993
"FARM","BRA","SSP2","2020","RIC","YEXO",4.448024109
"IMAGE","BRA","SSP2","2020","RIC","YEXO",4.16638397216797
"IMPACT","BRA","SSP2","2020","RIC","YEXO",1.0747873
"MAGNET","BRA","SSP2","2020","RIC","YEXO",1.138339816
"AIM/CGE","CHN","SSP2","2020","RIC","YEXO",5.93843717938255
"FARM","CHN","SSP2","2020","RIC","YEXO",7.347937776
"IMAGE","CHN","SSP2","2020","RIC","YEXO",6.81709777832031
"IMPACT","CHN","SSP2","2020","RIC","YEXO",0.33098245
"MAGNET","CHN","SSP2","2020","RIC","YEXO",1.021920808
"AIM/CGE","IND","SSP2","2020","RIC","YEXO",3.29079513666652
"FARM","IND","SSP2","2020","RIC","YEXO",3.719857172
"IMAGE","IND","SSP2","2020","RIC","YEXO",3.80555694580078
"IMPACT","IND","SSP2","2020","RIC","YEXO",1.3196809
"MAGNET","IND","SSP2","2020","RIC","YEXO",1.185546459
"AIM/CGE","OAS","SSP2","2020","RIC","YEXO",3.43481966757433
"FARM","OAS","SSP2","2020","RIC","YEXO",4.387139758
"IMAGE","OAS","SSP2","2020","RIC","YEXO",4.43589813232422
"IMPACT","OAS","SSP2","2020","RIC","YEXO",1.3776531
"AIM/CGE","OSA","SSP2","2020","RIC","YEXO",4.42773415401161
"FARM","OSA","SSP2","2020","RIC","YEXO",5.770518654
"IMAGE","OSA","SSP2","2020","RIC","YEXO",5.31107683524141
"IMPACT","OSA","SSP2","2020","RIC","YEXO",1.2083672
"MAGNET","OSA","SSP2","2020","RIC","YEXO",1.08111772
"AIM/CGE","SEA","SSP2","2020","RIC","YEXO",3.92198983742192
"FARM","SEA","SSP2","2020","RIC","YEXO",4.623087021
"IMAGE","SEA","SSP2","2020","RIC","YEXO",4.43166289179405
"IMPACT","SEA","SSP2","2020","RIC","YEXO",0.91148627
"MAGNET","SEA","SSP2","2020","RIC","YEXO",1.078919833
"AIM/CGE","SSA","SSP2","2020","RIC","YEXO",1.71858594149547
"FARM","SSA","SSP2","2020","RIC","YEXO",2.371635247
"IMAGE","SSA","SSP2","2020","RIC","YEXO",2.1172497612684
"IMPACT","SSA","SSP2","2020","RIC","YEXO",2.7182922
"MAGNET","SSA","SSP2","2020","RIC","YEXO",1.165990484
"AIM/CGE","USA","SSP2","2020","RIC","YEXO",6.99963776645552
"FARM","USA","SSP2","2020","RIC","YEXO",8.948221143
"IMAGE","USA","SSP2","2020","RIC","YEXO",7.80336486816406
"IMPACT","USA","SSP2","2020","RIC","YEXO",0.81693047
"MAGNET","USA","SSP2","2020","RIC","YEXO",1.03639454
"AIM/CGE","WLD","SSP2","2020","RIC","YEXO",1.14634279764085
"FARM","WLD","SSP2","2020","RIC","YEXO",4.7931294
"IMAGE","WLD","SSP2","2020","RIC","YEXO",4.58055786132813
"IMPACT","WLD","SSP2","2020","RIC","YEXO",0.53684503
"MAGNET","WLD","SSP2","2020","RIC","YEXO",1.111179
"AIM/CGE","BRA","SSP3","2020","RIC","YEXO",3.29549699357572
"FARM","BRA","SSP3","2020","RIC","YEXO",4.254659021
"IMAGE","BRA","SSP3","2020","RIC","YEXO",4.1207470703125
"IMPACT","BRA","SSP3","2020","RIC","YEXO",1.0272491
"MAGNET","BRA","SSP3","2020","RIC","YEXO",1.128661557
"AIM/CGE","CHN","SSP3","2020","RIC","YEXO",5.84667372711798
"FARM","CHN","SSP3","2020","RIC","YEXO",7.028036258
"IMAGE","CHN","SSP3","2020","RIC","YEXO",6.77632019042969
"IMPACT","CHN","SSP3","2020","RIC","YEXO",0.31600964
"MAGNET","CHN","SSP3","2020","RIC","YEXO",1.020658308
"AIM/CGE","IND","SSP3","2020","RIC","YEXO",3.17034516135265
"FARM","IND","SSP3","2020","RIC","YEXO",3.557964735
"IMAGE","IND","SSP3","2020","RIC","YEXO",3.73835113525391
"IMPACT","IND","SSP3","2020","RIC","YEXO",1.2600017
"MAGNET","IND","SSP3","2020","RIC","YEXO",1.170222822
"AIM/CGE","OAS","SSP3","2020","RIC","YEXO",3.33625651996113
"FARM","OAS","SSP3","2020","RIC","YEXO",4.196135261
"IMAGE","OAS","SSP3","2020","RIC","YEXO",4.36038787841797
"IMPACT","OAS","SSP3","2020","RIC","YEXO",1.3156469
"AIM/CGE","OSA","SSP3","2020","RIC","YEXO",4.31742349883742
"FARM","OSA","SSP3","2020","RIC","YEXO",5.519713128
"IMAGE","OSA","SSP3","2020","RIC","YEXO",5.23635964175195
"IMPACT","OSA","SSP3","2020","RIC","YEXO",1.1611775
"MAGNET","OSA","SSP3","2020","RIC","YEXO",1.070493161
"AIM/CGE","SEA","SSP3","2020","RIC","YEXO",3.80583263392812
"FARM","SEA","SSP3","2020","RIC","YEXO",4.422022058
"IMAGE","SEA","SSP3","2020","RIC","YEXO",4.37411531914729
"IMPACT","SEA","SSP3","2020","RIC","YEXO",0.86662757
"MAGNET","SEA","SSP3","2020","RIC","YEXO",1.070539701
"AIM/CGE","SSA","SSP3","2020","RIC","YEXO",1.65403941654263
"FARM","SSA","SSP3","2020","RIC","YEXO",2.267973626
"IMAGE","SSA","SSP3","2020","RIC","YEXO",2.07315568004935
"IMPACT","SSA","SSP3","2020","RIC","YEXO",2.6004755
"MAGNET","SSA","SSP3","2020","RIC","YEXO",1.142942486
"AIM/CGE","USA","SSP3","2020","RIC","YEXO",6.87911766334238
"FARM","USA","SSP3","2020","RIC","YEXO",8.559337691
"IMAGE","USA","SSP3","2020","RIC","YEXO",7.81181274414063
"IMPACT","USA","SSP3","2020","RIC","YEXO",0.77996761
"MAGNET","USA","SSP3","2020","RIC","YEXO",1.036458488
"AIM/CGE","WLD","SSP3","2020","RIC","YEXO",1.11438222496452
"FARM","WLD","SSP3","2020","RIC","YEXO",4.588522658
"IMAGE","WLD","SSP3","2020","RIC","YEXO",4.52027313232422
"IMPACT","WLD","SSP3","2020","RIC","YEXO",0.51219928
"MAGNET","WLD","SSP3","2020","RIC","YEXO",1.100809849
"AIM/CGE","BRA","SSP4","2020","RIC","YEXO",3.41093088865993
"FARM","BRA","SSP4","2020","RIC","YEXO",4.448024109
"IMAGE","BRA","SSP4","2020","RIC","YEXO",4.15170806884766
"IMPACT","BRA","SSP4","2020","RIC","YEXO",1.0559504
"MAGNET","BRA","SSP4","2020","RIC","YEXO",1.128182702
"AIM/CGE","CHN","SSP4","2020","RIC","YEXO",5.93843717938255
"FARM","CHN","SSP4","2020","RIC","YEXO",7.347937776
"IMAGE","CHN","SSP4","2020","RIC","YEXO",6.7231982421875
"IMPACT","CHN","SSP4","2020","RIC","YEXO",0.32506472
"MAGNET","CHN","SSP4","2020","RIC","YEXO",1.014394151
"AIM/CGE","IND","SSP4","2020","RIC","YEXO",3.29079513666652
"FARM","IND","SSP4","2020","RIC","YEXO",3.557968025
"IMAGE","IND","SSP4","2020","RIC","YEXO",3.74404113769531
"IMPACT","IND","SSP4","2020","RIC","YEXO",1.29611
"MAGNET","IND","SSP4","2020","RIC","YEXO",1.170048358
"AIM/CGE","OAS","SSP4","2020","RIC","YEXO",3.35235010293969
"FARM","OAS","SSP4","2020","RIC","YEXO",4.196136283
"IMAGE","OAS","SSP4","2020","RIC","YEXO",4.36290100097656
"IMPACT","OAS","SSP4","2020","RIC","YEXO",1.3531575
"AIM/CGE","OSA","SSP4","2020","RIC","YEXO",4.3286687354375
"FARM","OSA","SSP4","2020","RIC","YEXO",5.770518654
"IMAGE","OSA","SSP4","2020","RIC","YEXO",5.24212407299702
"IMPACT","OSA","SSP4","2020","RIC","YEXO",1.1896796
"MAGNET","OSA","SSP4","2020","RIC","YEXO",1.068821528
"AIM/CGE","SEA","SSP4","2020","RIC","YEXO",3.82736952061902
"FARM","SEA","SSP4","2020","RIC","YEXO",4.623087021
"IMAGE","SEA","SSP4","2020","RIC","YEXO",4.34677878759125
"IMPACT","SEA","SSP4","2020","RIC","YEXO",0.89375466
"MAGNET","SEA","SSP4","2020","RIC","YEXO",1.063958857
"AIM/CGE","SSA","SSP4","2020","RIC","YEXO",1.66129882031767
"FARM","SSA","SSP4","2020","RIC","YEXO",2.267968131
"IMAGE","SSA","SSP4","2020","RIC","YEXO",2.03764370737117
"IMPACT","SSA","SSP4","2020","RIC","YEXO",2.6717091
"MAGNET","SSA","SSP4","2020","RIC","YEXO",1.129179544
"AIM/CGE","USA","SSP4","2020","RIC","YEXO",7.10443704910365
"FARM","USA","SSP4","2020","RIC","YEXO",9.337127863
"IMAGE","USA","SSP4","2020","RIC","YEXO",7.91243896484375
"IMPACT","USA","SSP4","2020","RIC","YEXO",0.80228794
"MAGNET","USA","SSP4","2020","RIC","YEXO",1.044247984
"AIM/CGE","WLD","SSP4","2020","RIC","YEXO",1.14665670187403
"FARM","WLD","SSP4","2020","RIC","YEXO",4.717715633
"IMAGE","WLD","SSP4","2020","RIC","YEXO",4.49730285644531
"IMPACT","WLD","SSP4","2020","RIC","YEXO",0.52710402
"MAGNET","WLD","SSP4","2020","RIC","YEXO",1.096554995
"AIM/CGE","BRA","SSP5","2020","RIC","YEXO",3.5235022790055
"FARM","BRA","SSP5","2020","RIC","YEXO",4.641432814
"IMAGE","BRA","SSP5","2020","RIC","YEXO",4.23534606933594
"IMPACT","BRA","SSP5","2020","RIC","YEXO",1.1648856
"MAGNET","BRA","SSP5","2020","RIC","YEXO",1.142197448
"AIM/CGE","CHN","SSP5","2020","RIC","YEXO",6.01199426408383
"FARM","CHN","SSP5","2020","RIC","YEXO",7.667910423
"IMAGE","CHN","SSP5","2020","RIC","YEXO",6.78031311035156
"IMPACT","CHN","SSP5","2020","RIC","YEXO",0.35902423
"MAGNET","CHN","SSP5","2020","RIC","YEXO",1.020528662
"AIM/CGE","IND","SSP5","2020","RIC","YEXO",3.40450677695872
"FARM","IND","SSP5","2020","RIC","YEXO",3.881742731
"IMAGE","IND","SSP5","2020","RIC","YEXO",3.83122802734375
"IMPACT","IND","SSP5","2020","RIC","YEXO",1.4312336
"MAGNET","IND","SSP5","2020","RIC","YEXO",1.187218613
"AIM/CGE","OAS","SSP5","2020","RIC","YEXO",3.52758039809108
"FARM","OAS","SSP5","2020","RIC","YEXO",4.57814212
"IMAGE","OAS","SSP5","2020","RIC","YEXO",4.46251892089844
"IMPACT","OAS","SSP5","2020","RIC","YEXO",1.4938762
"AIM/CGE","OSA","SSP5","2020","RIC","YEXO",4.55179516894014
"FARM","OSA","SSP5","2020","RIC","YEXO",6.021358646
"IMAGE","OSA","SSP5","2020","RIC","YEXO",5.35846502561142
"IMPACT","OSA","SSP5","2020","RIC","YEXO",1.2976091
"MAGNET","OSA","SSP5","2020","RIC","YEXO",1.086042228
"AIM/CGE","SEA","SSP5","2020","RIC","YEXO",4.03157382604605
"FARM","SEA","SSP5","2020","RIC","YEXO",4.824231521
"IMAGE","SEA","SSP5","2020","RIC","YEXO",4.43962013939134
"IMPACT","SEA","SSP5","2020","RIC","YEXO",0.99567848
"MAGNET","SEA","SSP5","2020","RIC","YEXO",1.077920603
"AIM/CGE","SSA","SSP5","2020","RIC","YEXO",1.7838602730883
"FARM","SSA","SSP5","2020","RIC","YEXO",2.475308361
"IMAGE","SSA","SSP5","2020","RIC","YEXO",2.16335020453048
"IMPACT","SSA","SSP5","2020","RIC","YEXO",2.939379
"MAGNET","SSA","SSP5","2020","RIC","YEXO",1.172074763
"AIM/CGE","USA","SSP5","2020","RIC","YEXO",7.10443704910365
"FARM","USA","SSP5","2020","RIC","YEXO",9.337153245
"IMAGE","USA","SSP5","2020","RIC","YEXO",7.93802001953125
"IMPACT","USA","SSP5","2020","RIC","YEXO",0.88688457
"MAGNET","USA","SSP5","2020","RIC","YEXO",1.046854091
"AIM/CGE","WLD","SSP5","2020","RIC","YEXO",1.17530581725001
"FARM","WLD","SSP5","2020","RIC","YEXO",5.004253057
"IMAGE","WLD","SSP5","2020","RIC","YEXO",4.60085205078125
"IMPACT","WLD","SSP5","2020","RIC","YEXO",0.58304071
"MAGNET","WLD","SSP5","2020","RIC","YEXO",1.112068887
"IMAGE","BRA","SSP2_noT_CO2","2020","RIC","YEXO",4.30676208496094
"IMAGE","CHN","SSP2_noT_CO2","2020","RIC","YEXO",7.05514526367188
"IMAGE","IND","SSP2_noT_CO2","2020","RIC","YEXO",3.95031585693359
"IMAGE","OAS","SSP2_noT_CO2","2020","RIC","YEXO",4.62999114990234
"IMAGE","OSA","SSP2_noT_CO2","2020","RIC","YEXO",5.35034580502745
"IMAGE","SEA","SSP2_noT_CO2","2020","RIC","YEXO",4.61041474951982
"IMAGE","SSA","SSP2_noT_CO2","2020","RIC","YEXO",2.18756305685787
"IMAGE","USA","SSP2_noT_CO2","2020","RIC","YEXO",7.83334899902344
"IMAGE","WLD","SSP2_noT_CO2","2020","RIC","YEXO",4.752373046875
"IMAGE","BRA","SSP2_noT_noCO2","2020","RIC","YEXO",4.25762390136719
"IMAGE","CHN","SSP2_noT_noCO2","2020","RIC","YEXO",6.96628784179688
"IMAGE","IND","SSP2_noT_noCO2","2020","RIC","YEXO",3.87225494384766
"IMAGE","OAS","SSP2_noT_noCO2","2020","RIC","YEXO",4.52091888427734
"IMAGE","OSA","SSP2_noT_noCO2","2020","RIC","YEXO",5.28271630146567
"IMAGE","SEA","SSP2_noT_noCO2","2020","RIC","YEXO",4.54218719432541
"IMAGE","SSA","SSP2_noT_noCO2","2020","RIC","YEXO",2.15275524962454
"IMAGE","USA","SSP2_noT_noCO2","2020","RIC","YEXO",7.72172180175781
"IMAGE","WLD","SSP2_noT_noCO2","2020","RIC","YEXO",4.67199798583984
"IMAGE","BRA","SSP2_noTCrops_CO2","2020","RIC","YEXO",4.17580688476562
"IMAGE","CHN","SSP2_noTCrops_CO2","2020","RIC","YEXO",6.81643310546875
"IMAGE","IND","SSP2_noTCrops_CO2","2020","RIC","YEXO",3.79787414550781
"IMAGE","OAS","SSP2_noTCrops_CO2","2020","RIC","YEXO",4.45861114501953
"IMAGE","OSA","SSP2_noTCrops_CO2","2020","RIC","YEXO",5.30582693904635
"IMAGE","SEA","SSP2_noTCrops_CO2","2020","RIC","YEXO",4.43067653115112
"IMAGE","SSA","SSP2_noTCrops_CO2","2020","RIC","YEXO",2.1105134899295
"IMAGE","USA","SSP2_noTCrops_CO2","2020","RIC","YEXO",7.584794921875
"IMAGE","WLD","SSP2_noTCrops_CO2","2020","RIC","YEXO",4.5795361328125
"IMAGE","BRA","SSP2_T_CO2","2020","RIC","YEXO",4.29955810546875
"IMAGE","CHN","SSP2_T_CO2","2020","RIC","YEXO",7.05256469726563
"IMAGE","IND","SSP2_T_CO2","2020","RIC","YEXO",3.93438507080078
"IMAGE","OAS","SSP2_T_CO2","2020","RIC","YEXO",4.62032501220703
"IMAGE","OSA","SSP2_T_CO2","2020","RIC","YEXO",5.34562500669665
"IMAGE","SEA","SSP2_T_CO2","2020","RIC","YEXO",4.60205193877283
"IMAGE","SSA","SSP2_T_CO2","2020","RIC","YEXO",2.18225599058579
"IMAGE","USA","SSP2_T_CO2","2020","RIC","YEXO",7.85089599609375
"IMAGE","WLD","SSP2_T_CO2","2020","RIC","YEXO",4.74076110839844
"IMAGE","BRA","SSP2_T_noCO2","2020","RIC","YEXO",4.25078308105469
"IMAGE","CHN","SSP2_T_noCO2","2020","RIC","YEXO",6.96481628417969
"IMAGE","IND","SSP2_T_noCO2","2020","RIC","YEXO",3.85433288574219
"IMAGE","OAS","SSP2_T_noCO2","2020","RIC","YEXO",4.51053192138672
"IMAGE","OSA","SSP2_T_noCO2","2020","RIC","YEXO",5.27881872079525
"IMAGE","SEA","SSP2_T_noCO2","2020","RIC","YEXO",4.53384041965576
"IMAGE","SSA","SSP2_T_noCO2","2020","RIC","YEXO",2.14738189665828
"IMAGE","USA","SSP2_T_noCO2","2020","RIC","YEXO",7.73998413085938
"IMAGE","WLD","SSP2_T_noCO2","2020","RIC","YEXO",4.66104400634766
"IMAGE","BRA","SSP2_noT_CO2","2025","RIC","YEXO",4.54579315185547
"IMAGE","CHN","SSP2_noT_CO2","2025","RIC","YEXO",7.213798828125
"IMAGE","IND","SSP2_noT_CO2","2025","RIC","YEXO",4.28586395263672
"IMAGE","OAS","SSP2_noT_CO2","2025","RIC","YEXO",4.94292602539063
"IMAGE","OSA","SSP2_noT_CO2","2025","RIC","YEXO",5.51101716301291
"IMAGE","SEA","SSP2_noT_CO2","2025","RIC","YEXO",4.8088118214892
"IMAGE","SSA","SSP2_noT_CO2","2025","RIC","YEXO",2.33174749627572
"IMAGE","USA","SSP2_noT_CO2","2025","RIC","YEXO",8.03206970214844
"IMAGE","WLD","SSP2_noT_CO2","2025","RIC","YEXO",4.98385589599609
"IMAGE","BRA","SSP2_noT_noCO2","2025","RIC","YEXO",4.45021087646484
"IMAGE","CHN","SSP2_noT_noCO2","2025","RIC","YEXO",7.0487109375
